id,trainer_id,rider_id,handicap_weight
35851,147,107,56.5
35850,1787,855,57.5
35857,1132,90,54
35855,176,111,55
35852,1396,10,56.5
35860,12,183,55
35861,2326,181,54.5
35871,12,184,54
35872,436,83,54
35866,1221,130,54
35862,2623,764,54.5
35864,34,240,54
35865,29,777,54
35867,1451,574,54
35859,25,8,56.5
35858,2326,78,59
35870,1541,851,54
35868,191,53,54
35869,22,708,54
35863,594,10,54
35878,887,305,56.5
35875,179,490,58.5
35880,1086,92,54
35874,745,142,58.5
35883,2747,93,54
35877,594,352,57
35879,1735,347,54
35876,223,22,58
35881,673,849,54
35882,254,492,54
35873,887,95,59
35886,270,156,59
35895,318,187,54
35890,447,196,56
35889,417,149,56
35888,1718,589,57.5
35893,830,194,54
35884,831,188,60
35892,417,917,54
35894,830,150,54
35885,318,10,60
35891,446,10,54
35887,237,10,58.5
35898,326,832,56.5
35903,389,303,54
35896,769,110,59.5
35901,1233,413,54
35905,2742,354,54
35902,709,177,54
35906,802,168,54
35904,727,556,54
35907,2748,10,54
35899,1769,390,55
35897,454,263,57.5
35900,359,10,54.5
35918,220,5,56.5
35912,538,36,59
35911,929,468,59
35919,142,46,55
35917,70,489,57
35908,36,135,61.5
35914,2193,2,58.5
35913,690,14,59
35915,1095,54,57.5
35916,2364,23,57.5
35910,1127,444,59.5
35909,72,86,60
35920,965,485,54
35921,217,77,54
35924,297,944,57
35922,518,158,58
35930,2326,163,55
35925,297,190,57
35923,1112,287,57
35928,274,119,56
35926,272,581,56.5
35931,272,229,55
35927,247,839,56
35929,273,584,55
35932,694,164,54
36261,1910,482,58
36260,1080,636,58.5
36269,458,251,54
36270,1905,846,54
36263,1905,343,57.5
36259,2208,200,59
36268,2015,380,54
36265,1033,773,55.5
36266,1459,174,54
36267,730,10,54
36264,454,263,57
36262,2159,595,57.5
35935,2291,212,58
35934,410,205,59
35939,497,206,55.5
35933,337,540,60.5
35941,1585,243,55.5
35944,1574,220,54
35938,2294,257,56
35936,506,209,56.5
35945,491,211,54
35940,2294,218,55.5
35943,991,241,54
35942,2749,204,55.5
35937,337,246,56
35949,252,198,57.5
35956,293,215,56
35955,801,169,56.5
35946,389,171,59
35963,328,166,54.5
35947,388,236,58.5
35958,655,345,56
35954,1428,707,56.5
35953,358,254,56.5
35961,291,253,55
35948,659,216,57.5
35964,356,10,54
35966,802,10,54
35952,279,401,57
35962,729,10,54.5
35965,729,10,54
35960,769,10,55.5
35959,729,10,55.5
35957,1503,262,56
35950,456,10,57
35951,818,10,57
35969,1516,454,57
35972,1533,732,55.5
35975,2687,585,55
35978,1615,10,55
35970,1514,591,56
35974,1512,459,55
35977,1516,615,55
35968,1533,599,59
35973,1513,590,55
35976,1001,587,55
35979,2687,613,55
35971,1512,249,56
35967,1510,598,59.5
35988,1376,550,55
35982,1300,686,58.5
35991,1310,89,54
35980,1106,495,59.5
35990,1301,127,54.5
35981,226,111,59
35987,206,725,55
35983,1121,109,56.5
35986,828,104,55
35984,1652,549,56
35989,195,116,54.5
35985,1949,102,55.5
35993,2150,759,54.5
35994,194,122,54
35995,821,403,54
35992,1649,892,54
36002,93,851,59
36006,12,183,57
36008,32,916,57
35996,12,723,59
35998,1264,45,59
35997,1408,527,59
36009,32,184,56.5
35999,2326,777,59
36001,2287,8,59
36005,562,78,57
36004,2603,764,58.5
36003,12,85,58.5
36000,12,53,59
36007,230,708,57
36010,273,181,59
36017,159,96,57.5
36015,745,142,58
36019,1506,100,56
36014,249,197,58.5
36021,594,352,54.5
36020,222,288,55.5
36013,222,988,59
36012,2287,987,59.5
36018,887,95,56
36016,596,92,57.5
36011,384,22,61
36281,1205,136,56
36278,270,873,58
36280,833,149,57
36279,1596,866,57.5
36272,932,185,59.5
36275,379,153,59
36271,263,811,59.5
36283,301,579,55.5
36284,898,751,55
36286,2266,114,54
36282,827,156,56
36277,2326,594,59
36276,1987,10,59
36274,318,10,59
36273,318,10,59
36285,265,10,56
36023,281,354,58
36024,1262,172,56.5
36027,1262,413,55.5
36031,1624,168,54.5
36026,1849,344,55.5
36029,2567,177,55
36028,1255,390,55
36032,390,556,54
36025,357,10,56
36030,1805,415,54.5
36022,815,110,59.5
36034,87,966,61
36037,12,13,58.5
36038,572,485,58.5
36042,2750,6,58
36040,217,2,58
36041,1156,369,58
36033,259,79,62
36043,96,70,57.5
36039,1201,300,58.5
36035,864,37,59.5
36046,1711,27,54
36036,587,86,59
36045,862,10,54.5
36044,5,10,57.5
36057,518,164,54
36051,297,943,57
36053,426,927,56
36054,182,584,56
36056,453,165,54
36047,272,581,60
36049,386,162,58
36058,114,97,54
36055,297,287,56
36048,424,158,59
36052,461,190,56
36050,247,229,57
36066,442,278,56
36067,552,271,56
36065,621,329,56.5
36068,622,256,54.5
36070,369,335,54
36064,337,245,57
36071,627,274,54
36072,507,542,54
36059,578,205,61.5
36062,442,246,58.5
36061,501,248,58.5
36060,338,448,60.5
36063,637,540,57.5
36069,507,10,54
36084,1514,454,55
36083,1780,613,55
36080,1001,587,56.5
36074,1568,591,60.5
36079,1512,459,58
36076,1533,599,58.5
36078,1513,590,58
36082,1584,600,55
36073,1777,585,61
36077,1510,249,58
36075,1510,598,59.5
36081,1533,732,56
36086,12,723,59
36096,1834,82,54
36094,1408,708,55
36089,259,764,57
36087,1408,45,58.5
36088,2326,25,58
36090,29,404,56.5
36093,12,53,56
36091,523,949,56
36098,33,569,54
36092,1408,527,56
36085,12,85,60
36097,309,181,54
36099,134,10,54
36095,12,184,54.5
36102,831,226,58
36101,318,188,59
36110,268,150,55.5
36107,831,407,56
36105,379,917,56
36100,2326,227,60.5
36103,2120,185,57
36104,1923,153,56.5
36113,300,149,54.5
36112,270,684,55
36108,485,152,56
36114,930,811,54
36109,830,194,55.5
36115,318,10,54
36106,265,873,56
36118,318,10,54
36117,318,187,54
36111,1647,10,55
36116,318,458,54
36125,2294,212,57.5
36126,410,208,55.5
36135,643,540,54
36121,411,248,59
36134,493,277,54
36130,340,223,54.5
36131,338,210,54.5
36129,339,218,54.5
36132,338,204,54.5
36127,411,243,55.5
36133,507,241,54
36128,507,480,55
36124,1274,209,58
36120,2291,10,59
36119,368,206,60
36122,367,247,58
36123,372,219,58
36139,1512,459,57.5
36136,1545,598,60
36140,1533,732,57
36141,1545,585,57
36145,1514,454,55
36138,1001,599,58
36144,1534,591,55.5
36143,1512,249,55.5
36142,1615,590,56.5
36137,1001,587,58
36155,1574,622,55
36148,1585,243,56.5
36154,552,533,55.5
36157,344,219,54
36152,637,540,56
36146,370,246,60.5
36147,337,282,57.5
36153,580,276,55.5
36158,502,222,54
36156,477,284,54.5
36149,341,780,56.5
36150,493,277,56.5
36151,410,208,56
36159,372,223,54
36292,2291,212,56.5
36290,1585,243,57.5
36297,1835,547,55
36289,2291,276,57.5
36288,477,207,58.5
36295,369,206,55.5
36296,477,209,55
36294,369,220,55.5
36298,1889,241,54.5
36302,1272,277,54
36293,337,245,56
36299,501,204,54.5
36301,337,210,54
36291,337,282,57
36300,344,219,54
36303,646,278,54
36305,341,10,59
36304,1793,10,54
36287,552,205,59
36608,850,578,56.5
36605,401,418,56.5
36609,1020,425,56.5
36601,2768,990,58.5
36600,2767,421,58.5
36610,401,12,56.5
36611,910,427,54
36603,401,424,56.5
36612,401,10,58.5
36604,2756,47,56.5
36615,848,10,58.5
36613,907,12,56.5
36614,945,10,56.5
36606,942,577,56.5
36602,908,428,58.5
36607,851,894,56.5
36310,2408,115,58
36315,2420,181,58
36307,2475,764,58
36312,237,2,58
36317,2475,777,56
36313,2376,25,58
36309,36,570,58
36306,2570,72,58
36308,2588,24,58
36316,2420,183,58
36314,2570,886,58
36311,2454,83,58
36619,837,343,56.5
36621,1431,323,55.5
36616,166,102,59
36620,2467,403,56
36622,206,103,55.5
36628,2769,200,54
36627,169,172,54
36617,992,110,58
36629,1031,915,54
36625,1468,109,54
36623,858,107,55.5
36626,860,10,54
36624,954,121,54.5
36633,1427,10,54
36618,820,10,58
36630,749,10,54
36631,1150,10,54
36632,2259,197,54
36321,401,446,56
36320,849,577,57.5
36322,1068,427,55.5
36319,849,12,57.5
36323,1012,743,55
36324,401,421,54
36326,2240,426,54
36318,908,989,60
36325,846,894,54
36330,2420,8,58
36339,2377,916,58
36332,2570,72,58
36336,131,181,58
36338,2475,777,58
36333,2753,25,58
36327,469,23,58
36328,2450,570,58
36337,1740,6,58
36334,471,340,58
36331,2588,569,58
36329,2404,485,58
36335,336,83,58
36344,358,166,54.5
36345,652,198,54
36340,1262,413,60
36341,1678,390,57
36346,1241,934,54
36347,1587,215,54
36342,1044,180,55
36343,330,945,55
36362,2196,323,59
36364,2031,200,57
36349,169,110,59
36359,954,121,57
36360,775,383,57
36354,820,403,57
36353,1431,197,59
36363,858,105,59
36351,1447,111,59
36356,1632,107,57
36348,2212,102,59
36357,2740,251,57
36355,838,365,57
36350,721,10,59
36365,1150,10,59
36352,749,172,59
36358,2467,892,57
36361,1444,109,54.5
36366,914,417,58.5
36368,850,578,58.5
36373,401,421,56.5
36369,1067,426,58.5
36374,401,418,56.5
36367,842,894,58.5
36371,401,12,58.5
36370,943,419,58.5
36377,849,577,56
36375,942,424,56.5
36376,2755,428,56.5
36372,2754,990,56.5
36379,846,10,56.5
36378,2348,425,58.5
36819,469,181,57
36821,2380,8,57
36832,2753,25,57
36827,93,45,57
36824,2378,764,57
36825,120,72,57
36822,2570,886,57
36820,2376,78,57
36831,2475,115,57
36826,2588,569,57
36828,2373,777,57
36833,2454,916,57
36823,2455,6,57
36830,2381,5,57
36834,2771,10,57
36829,93,23,57
36818,1191,10,57
36384,1262,254,57
36385,330,166,56.5
36380,653,945,58
36381,1504,556,58
36383,1941,202,57.5
36391,799,293,54
36387,817,402,55.5
36382,816,239,58
36388,2141,233,55.5
36389,1488,236,55
36390,816,216,54
36386,2070,660,56
36395,959,10,58.5
36401,698,200,54.5
36394,723,365,58.5
36402,889,197,54
36406,1423,102,54
36407,1441,915,54
36396,775,879,57
36393,820,403,59
36400,1447,111,55.5
36399,1077,323,55.5
36398,858,107,56
36404,2076,172,54
36405,860,10,54
36392,775,110,59
36397,458,10,56.5
36403,1444,10,54
36409,2424,78,58.5
36420,2382,85,56
36414,2572,53,56.5
36411,2475,115,58.5
36422,2265,181,54
36408,2588,569,58.5
36410,93,45,58.5
36419,612,76,56
36421,469,23,54
36418,2415,704,56
36415,2592,328,56.5
36413,1191,72,56.5
36417,2579,764,56.5
36412,2211,26,56.5
36416,190,10,56.5
36427,401,418,55
36425,850,421,57
36426,401,425,55
36428,910,577,55
36423,401,12,57
36429,849,419,55
36430,1013,427,55
36424,2756,191,57
36433,1496,171,56
36437,1656,945,54
36434,453,235,55
36435,817,293,54
36432,769,345,57.5
36431,1261,233,58
36436,2230,215,54
36438,397,10,54
36441,2758,726,59.5
36446,2404,24,58
36443,2382,663,58.5
36444,2571,76,58.5
36440,259,777,60.5
36439,2757,369,61.5
36442,2377,916,59.5
36449,2427,658,54.5
36448,2425,764,57.5
36447,2759,79,58
36450,2630,115,54
36445,2406,10,58.5
36850,698,200,55
36843,206,91,56.5
36848,1028,172,54
36844,1447,111,56
36849,837,343,55.5
36846,698,365,55
36841,1447,323,56.5
36835,1431,107,59
36847,858,105,54
36839,2212,121,57.5
36837,992,110,58
36845,749,197,55
36836,721,102,58.5
36838,724,10,57.5
36851,954,10,55
36840,1380,549,56.5
36842,820,403,56.5
36852,1150,324,54
36452,2760,421,59
36455,910,427,57
36458,1012,743,56
36451,401,418,59
36457,401,577,56.5
36462,943,989,54.5
36463,843,426,55.5
36459,945,138,56
36453,942,991,58
36454,849,819,58
36461,2761,47,55.5
36456,849,419,57
36465,843,138,54
36460,942,10,55.5
36464,1538,10,54
36470,1233,252,57.5
36472,2354,239,55.5
36478,285,166,55
36479,356,344,53
36466,360,216,57.5
36474,360,568,55.5
36471,358,215,55.5
36467,818,180,57.5
36476,330,360,55
36468,818,402,57.5
36469,769,345,57.5
36475,681,233,55
36477,2614,167,55
36473,1715,10,55.5
36485,2458,764,57
36481,2373,777,59
36480,2382,723,59
36482,2378,79,58.5
36484,60,658,58
36491,2762,461,54
36487,2419,31,56
36490,2335,328,54.5
36488,2421,130,55.5
36483,2420,181,58.5
36489,190,10,55
36492,2763,10,54
36486,2399,183,56
36499,698,365,57
36502,1441,915,56.5
36504,838,200,56
36508,837,172,54
36506,749,559,54.5
36494,838,102,59.5
36503,1423,725,56
36497,2764,383,57
36496,1429,109,59
36507,1444,10,54.5
36495,2740,251,59.5
36498,1606,105,57
36493,858,107,60
36510,838,10,54
36505,2765,323,55
36500,225,10,56.5
36509,775,10,54
36501,1762,403,56.5
36517,943,428,56.5
36516,1020,577,56.5
36522,1069,990,54
36511,849,417,59
36520,849,419,55.5
36515,942,578,57
36513,910,421,58
36521,2760,86,55
36519,942,426,55.5
36514,945,138,57.5
36518,401,12,56
36512,401,418,58.5
36523,843,10,55.5
36524,1538,10,54
36525,843,10,54
36527,1061,212,58
36530,988,448,58
36534,623,209,56
36532,989,218,56
36526,921,540,58
36531,637,276,58
36528,923,248,58
36529,990,211,58
36535,1063,278,56
36533,951,241,56
36543,2454,115,54
36539,2382,85,57
36537,2420,183,58.5
36545,2450,14,54
36542,36,135,54
36541,2389,78,54.5
36544,117,369,54
36546,2383,181,54
36547,2717,31,54
36540,216,569,57
36536,612,76,61.5
36538,469,23,58
36548,1656,524,58
36550,458,611,55.5
36552,769,345,54
36551,1375,717,54.5
36554,330,360,54
36553,1256,953,54
36549,680,215,57
36555,283,344,54
36556,1657,235,54
36560,2180,615,57
36563,973,458,57
36561,972,732,57
36558,968,591,59
36559,1058,249,57
36562,1064,454,57
36557,971,587,59
36566,206,103,58.5
36570,775,107,55.5
36564,169,992,61
36575,1423,915,54
36572,838,365,54
36567,1341,993,58
36569,954,121,55.5
36574,860,10,54
36576,2212,111,54
36573,1606,105,54
36565,837,846,61
36571,206,10,54
36568,954,678,56.5
36577,401,743,59
36582,401,427,55.5
36583,982,418,55
36580,945,578,56
36585,401,425,54
36581,942,417,55.5
36579,2756,577,57
36586,2756,47,54
36578,401,994,58.5
36584,912,421,54
36595,361,570,57
36587,2472,76,61.5
36597,131,181,56.5
36594,2397,777,58
36591,2424,2,59
36593,2475,764,58.5
36590,60,521,59
36589,2376,192,59
36596,2581,527,57
36598,2420,183,55.5
36599,2592,328,54.5
36592,2766,10,59
36588,2399,10,61
36638,2177,212,56
36634,920,276,59
36642,951,210,54.5
36636,623,209,57.5
36637,1019,278,56
36640,1062,248,55
36635,990,222,58.5
36641,921,448,55
36639,950,203,55.5
36643,989,540,54.5
36645,769,345,57.5
36644,1761,945,59
36650,330,715,54
36651,283,413,54
36648,431,236,56.5
36646,391,173,57.5
36649,799,660,55
36647,356,344,57
36653,1002,619,59
36657,1064,615,56
36656,971,995,57.5
36654,971,591,58.5
36655,971,587,58
36652,968,627,59
36857,775,686,56
36856,1028,172,57.5
36864,838,102,54
36858,2777,383,56
36861,2720,915,54.5
36859,2031,200,55
36860,1319,365,54.5
36853,954,121,59
36865,1469,403,54
36863,2112,91,54
36862,721,197,54
36855,450,105,58
36854,837,343,59
36866,2778,10,54
36664,1013,418,56
36670,843,426,54
36667,944,894,54
36662,842,427,57.5
36663,401,12,56.5
36661,1067,817,58
36669,2754,990,54
36668,842,47,54
36665,942,578,55.5
36660,910,991,58
36659,849,577,58.5
36666,1012,10,55
36672,1069,10,54
36674,843,10,54
36658,2767,86,59
36671,1537,10,54
36673,1537,10,54
36683,612,76,58.5
36691,2772,916,57.5
36681,2592,886,59.5
36684,469,181,58
36680,237,79,59.5
36676,2419,31,61.5
36675,2452,658,62
36682,2415,240,59.5
36687,2382,53,57
36692,2471,45,57.5
36679,2597,83,60
36685,2771,36,58
36688,792,369,56.5
36690,2371,183,57.5
36686,2397,10,58
36678,2770,10,60
36689,2407,10,56
36677,2397,10,60.5
36693,318,10,57.5
36698,920,276,58.5
36701,920,210,55.5
36694,1663,969,61
36700,922,218,57.5
36702,1019,448,54
36696,644,211,60
36697,623,209,59
36699,920,203,57.5
36703,2184,248,54
36695,1558,621,60.5
36709,658,215,55.5
36708,330,945,55.5
36706,330,715,58
36707,1427,360,57
36705,283,526,58
36712,817,402,54
36713,2773,303,54
36704,729,10,59
36710,451,10,55.5
36714,766,947,54
36711,278,10,54
36720,971,587,55
36718,972,732,56
36719,974,585,56
36717,1002,619,59
36716,968,454,60
36715,971,591,60
36727,954,323,54
36725,959,10,55.5
36733,723,111,54
36729,888,197,54
36732,1124,107,54
36726,724,678,54
36722,828,500,58
36728,1028,172,54
36735,2212,105,54
36723,838,365,56
36730,838,756,54
36734,2769,200,54
36737,837,343,54
36721,954,121,63
36736,775,10,54
36724,837,10,56
36731,1380,10,54
36738,2470,10,54
36751,2382,53,56.5
36747,2382,916,57
36749,2475,115,56.5
36752,2382,85,56.5
36744,2775,527,58.5
36754,216,23,55
36742,2774,369,59
36745,131,61,58.5
36743,2579,764,59
36750,2399,477,56.5
36741,2579,8,59.5
36753,2771,36,56
36746,2717,2,58
36740,336,10,60
36748,2457,10,57
36739,259,10,62
36757,850,578,59.5
36762,401,12,57
36767,1013,421,54
36761,1020,425,57
36763,401,446,56.5
36766,2756,138,55
36755,842,428,62
36765,2768,990,56
36760,401,424,57.5
36764,845,191,56.5
36759,849,426,57.5
36758,401,894,59
36756,2767,86,59.5
36777,623,209,54
36774,337,203,55
36770,920,276,57.5
36775,990,222,54.5
36772,921,278,55.5
36773,990,448,55.5
36768,922,335,60
36776,990,204,54.5
36771,951,241,57
36769,1558,621,58
36778,623,210,54
36780,973,458,59
36779,1002,619,59
36783,2180,615,55
36781,1058,249,57.5
36782,968,627,55
36785,968,591,55
36784,974,585,55
36787,920,276,58.5
36789,1663,271,57
36786,1060,218,59
36790,990,211,57
36791,623,209,56.5
36792,921,540,56
36794,1063,278,55
36793,511,210,55.5
36788,1558,640,58
36804,971,587,55
36796,968,591,59.5
36795,971,249,60
36797,1002,619,59
36801,2180,615,56
36802,972,732,55
36800,1064,454,56.5
36799,973,458,56.5
36803,970,10,55
36798,974,585,56.5
36868,2291,276,58
36874,1065,248,54
36877,1245,223,54
36879,441,204,54
36881,920,203,54
36875,989,241,54
36873,337,210,54
36871,644,278,54
36882,920,621,54
36872,623,209,54
36880,920,540,54
36870,441,212,54
36867,512,780,59
36869,990,211,56.5
36876,619,329,54
36878,368,10,54
36815,920,212,54
36809,950,203,57.5
36807,341,218,60
36808,953,211,58
36813,1065,479,55.5
36811,342,278,56
36810,2776,329,57.5
36812,1066,540,56
36816,1558,621,54
36806,1019,448,60
36817,2177,640,54
36814,922,335,55.5
36805,341,10,61
36894,405,78,56
36883,12,304,58
36888,51,911,58
36890,2326,192,58
36886,145,5,58
36887,12,79,58
36884,2326,70,58
36893,459,404,56
36891,163,406,58
36897,468,54,56
36896,145,10,58
36889,32,916,58
36885,24,10,58
36892,9,14,56
36895,133,10,58
36899,518,289,57
36902,146,140,55.5
36903,1767,91,55.5
36905,2352,107,55
36909,2435,89,54.5
36906,177,495,54.5
36898,2558,322,58
36907,828,104,54.5
36900,170,108,56.5
36908,177,105,54.5
36901,177,121,56
36904,169,102,55.5
36911,436,7,58.5
36920,24,569,56
36918,2326,115,56.5
36910,1237,136,58.5
36916,12,304,56.5
36915,145,5,58.5
36917,96,54,56.5
36923,60,10,54
36922,405,78,54
36914,2779,507,58.5
36913,70,658,58.5
36912,538,10,58.5
36919,6,10,56.5
36921,26,12,56
36925,876,17,59.5
36924,221,35,61
36929,695,143,55.5
36927,178,141,57.5
36926,695,703,59.5
36930,248,353,54.5
36928,204,19,56
36941,828,140,54
36931,518,322,60
36932,1857,110,58
36940,150,90,54
36939,514,89,54
36936,1120,105,55.5
36938,150,102,54.5
36937,1310,103,54.5
36934,177,111,57.5
36933,1140,104,58
36942,1111,502,54
36935,1160,91,57
36944,226,10,54
36943,1131,108,54
36957,2603,78,54
36948,1156,916,58.5
36958,52,37,54
36947,1188,41,58.5
36946,9,55,58.5
36955,459,569,56
36956,2326,25,56
36959,1940,6,58.5
36954,1189,33,56.5
36951,76,47,56.5
36953,1157,60,56.5
36945,611,79,58.5
36949,2612,6,58.5
36952,93,23,56.5
36950,295,886,58.5
36961,221,95,58
36960,939,48,60
36962,155,96,58
36963,181,15,55
36965,178,97,54.5
36964,154,353,55
36966,325,559,54
36970,1160,91,59
36972,214,107,54
36969,146,110,60
36975,176,875,54
36968,150,103,60
36967,175,549,61.5
36971,206,289,54.5
36974,174,121,54
36973,169,102,54
36976,1541,46,58.5
36985,2603,78,56
36981,9,14,58.5
36986,34,115,56
36984,8,31,56.5
36983,133,79,58.5
36978,2007,911,58.5
36979,459,6,58.5
36980,12,304,58.5
36990,1171,33,56.5
36982,89,5,58.5
36992,121,28,58.5
36991,50,27,58.5
36989,468,10,56
36987,611,10,56
36993,560,10,56.5
36977,60,10,58.5
36988,24,10,56
36995,202,353,58.5
36994,221,95,59.5
36999,224,96,54
36997,178,393,56
37000,160,17,54
36998,726,10,55.5
36996,180,197,58
37177,12,304,58
37185,24,569,55.5
37173,58,34,58
37188,459,10,55.5
37180,51,115,58
37181,35,7,58
37184,611,340,55.5
37175,1956,328,58
37189,35,27,58
37178,9,14,58
37176,8,31,58
37186,468,523,55.5
37179,1191,10,58
37187,37,10,58
37174,1191,10,58
37182,1540,10,58
37183,135,79,58
37190,119,911,58
37005,796,701,57
37002,514,110,57.5
37001,251,101,58
37010,1202,102,54
37009,1160,502,54
37003,1134,10,57
37006,1101,496,56
37008,175,127,54.5
37012,170,108,54
37004,1870,495,57
37011,1870,121,54
37007,196,664,56
37020,186,197,56.5
37022,235,492,56.5
37025,21,92,54.5
37014,183,353,59
37021,181,132,56.5
37015,154,97,59
37017,1524,870,57
37016,154,95,59
37023,247,93,56.5
37027,160,189,59
37029,1590,35,59
37019,464,10,57
37026,221,326,54.5
37024,235,119,56.5
37028,186,159,56.5
37013,2565,143,59
37018,254,10,57
37031,2326,25,61
37034,2326,192,60
37032,9,41,61
37044,1819,966,57.5
37039,468,523,58
37035,129,911,60
37033,1263,982,60.5
37037,1152,31,59
37042,59,404,56
37036,60,658,59
37040,6,369,57.5
37043,587,86,57.5
37038,163,406,58
37030,869,10,61
37041,1365,886,57
37045,87,54,57
37055,169,102,54
37047,168,496,60
37049,796,322,58
37048,828,121,59.5
37056,213,101,54
37057,214,109,54
37053,1135,103,55.5
37054,148,996,54.5
37052,1870,495,56.5
37046,2112,110,61
37050,514,107,57.5
37051,1629,111,57.5
37058,707,10,61
37060,252,353,59
37068,40,93,54.5
37069,21,92,54.5
37062,186,159,57
37066,179,492,55.5
37067,186,97,55
37063,154,96,57
37059,880,702,59
37064,1297,119,56.5
37061,236,10,59
37065,1590,35,56.5
37070,12,369,61
37071,35,605,61
37078,2234,135,54
37075,118,70,57
37076,121,54,56
37074,334,340,58
37077,66,886,55
37079,2281,46,54
37072,135,79,59
37073,310,10,58.5
37086,518,289,55
37088,168,101,54
37085,214,107,55
37082,150,756,57.5
37090,177,105,54
37081,1124,678,57.5
37084,514,322,56.5
37083,1139,89,57
37080,1135,495,61.5
37091,1101,496,54
37092,1136,104,54
37093,176,10,54
37087,1134,10,54.5
37089,226,10,54
37094,1116,324,54
37095,2237,140,54
37105,763,23,56.5
37107,334,340,56.5
37102,25,28,59
37106,98,41,56.5
37110,460,455,56.5
37104,60,7,58
37103,2211,26,58.5
37097,109,369,59.5
37111,239,10,54
37108,62,27,55
37101,690,10,59
37098,37,79,59.5
37096,841,10,63
37099,35,7,59
37100,538,10,59
37109,70,10,57
37122,221,326,54.5
37118,252,492,55.5
37113,157,98,57.5
37115,180,95,56
37123,178,96,54
37120,234,353,55.5
37125,677,93,54
37112,516,100,58.5
37117,178,97,55.5
37116,695,702,55.5
37121,1843,143,55
37114,179,870,56.5
37126,21,92,54
37124,21,119,54
37119,179,10,55.5
37127,185,10,54
37128,2565,10,54
37129,2199,10,54
37139,1949,110,58
37130,174,121,65
37137,1202,101,58.5
37135,150,103,59.5
37140,177,105,58
37141,168,322,56.5
37134,1629,324,60
37138,151,109,58.5
37132,1949,102,60.5
37131,1116,495,64
37142,1381,10,57.5
37136,1129,664,59.5
37143,169,140,54
37133,168,678,60
37157,334,340,54
37149,587,86,60
37147,459,31,60.5
37150,1208,136,59.5
37155,1188,41,57
37148,1166,385,60
37145,109,369,62
37144,3,54,64
37159,1152,10,54
37152,841,10,59.5
37158,243,10,54.5
37156,51,333,56.5
37154,2326,7,58
37153,237,135,59
37146,135,25,61
37151,1540,10,59.5
37164,157,98,58.5
37169,250,119,56
37165,178,97,58
37170,2290,132,55.5
37162,247,95,59
37160,186,870,61
37168,1590,972,56.5
37171,939,93,55.5
37166,1041,15,57.5
37172,1590,353,54
37167,695,702,57
37161,235,10,61
37163,224,10,58.5
37197,135,79,68.5
37193,2639,411,68.5
37198,1103,410,66.5
37195,524,408,68.5
37200,1457,956,66.5
37201,762,134,66.5
37194,1205,439,68.5
37196,310,438,68.5
37202,310,10,66.5
37191,310,436,68.5
37192,524,10,68.5
37199,135,10,66.5
37207,682,707,57.5
37210,286,773,55.5
37205,1437,235,57.5
37215,2781,721,57.5
37203,885,556,57.5
37212,1249,168,55.5
37213,279,172,55.5
37208,430,251,55.5
37209,2780,380,55.5
37211,1770,401,55.5
37206,837,343,57.5
37214,457,233,55
37204,804,10,57.5
37216,235,163,59
37222,426,190,57
37221,161,93,57
37226,159,288,56.5
37218,2287,584,59
37225,183,353,57
37217,272,162,59
37220,234,492,58.5
37224,221,95,57
37223,297,10,57
37219,252,229,58.5
37234,1466,410,67.5
37231,2,134,69.5
37229,70,436,70
37237,1466,10,65.5
37230,135,79,70
37238,523,10,65
37235,1928,438,66.5
37233,1828,411,68
37232,1820,439,68.5
37236,523,812,66
37227,216,435,72
37228,216,10,70
37239,841,408,69.5
37243,1588,168,57.5
37249,732,234,55.5
37244,451,634,55.5
37252,2147,401,55.5
37247,664,413,55.5
37248,1654,660,55.5
37246,1427,200,55.5
37250,1605,253,55
37242,1437,235,57.5
37251,1932,832,53
37240,799,293,57.5
37241,2141,233,57.5
37245,1769,10,55.5
37253,2782,2,58
37264,785,76,58
37256,297,184,58
37254,34,115,58
37255,163,79,58
37258,1264,764,56
37261,402,485,56
37262,787,404,56
37266,163,406,58
37265,405,10,56
37257,4,10,58
37259,405,10,56
37267,32,10,58
37260,32,37,56
37263,32,37,56
37269,305,158,59
37273,159,229,56.5
37274,247,311,54
37268,1100,100,59.5
37271,155,96,56.5
37270,677,93,57
37272,276,10,56.5
37276,392,649,59
37279,288,174,56
37277,454,263,57.5
37287,765,10,54
37284,984,362,54.5
37275,281,556,59
37281,1249,168,55.5
37285,1554,178,54
37283,1030,234,54.5
37282,2270,172,55
37278,1715,572,56.5
37286,1046,235,54
37288,1254,832,54
37280,1428,660,55.5
37289,2270,10,54
37298,611,764,56
37295,650,26,56.5
37292,309,79,58.5
37291,2453,76,58.5
37297,163,137,56.5
37300,1264,406,54
37299,2186,778,54
37293,785,115,58.5
37290,2,2,58.5
37296,29,5,56.5
37294,760,23,56.5
37303,1169,387,58.5
37301,2336,10,56.5
37302,1453,523,56.5
37313,297,944,56.5
37312,272,162,56.5
37315,424,158,56.5
37309,461,95,57
37316,536,492,54.5
37308,222,126,59
37305,222,100,59
37310,1112,113,57
37307,222,584,59
37311,1315,359,57
37306,324,870,59
37304,154,97,59
37314,247,10,56.5
37320,293,172,58
37321,1428,765,57.5
37322,2034,234,57
37317,1030,846,59
37318,2031,731,58.5
37323,1428,168,55.5
37325,2155,649,54
37324,799,293,54
37319,1079,10,58.5
37334,297,184,56
37333,4,569,56
37335,32,37,54
37331,1801,76,56.5
37336,75,404,54
